# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	2520	(Number of contigs in the input cluster)
#	N_contigs_used	2520	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
2407	7157269	1	3.4514	.
1186	520426	0	1.86206	.
2405	7157106	1	10.3284	.
2406	7157268	1	5.09126	.
784	504070	0	8.31427	.
853	507209	1	5.70673	.
222	434290	0	0.177971	.
741	501970	1	1.98425	.
697	498522	1	5.46732	.
202	378633	0	44.4723	.
1157	519636	1	145.774	.
679	497975	0	38.7316	.
1383	1051572	1	22.2646	.
1367	986615	0	1.93477	.
1936	4622480	0	0	.
2098	6420273	0	4.42959	.
1105	518031	0	25.9755	.
298	443586	1	53.6181	.
1457	1269441	0	7.94722	.
1651	2309657	1	1.15427	.
1614	2131233	0	1.22543	.
1613	2131211	0	2.20691	.
95	1704	1	120.83	.
924	510248	0	119.51	.
1412	1125233	1	26.4605	.
1409	1125188	1	13.2386	.
1410	1125190	1	1.74644	.
1408	1125187	0	4.17123	.
1411	1125191	0	22.5966	.
1085	517335	1	57.5437	.
299	443627	0	52.4799	.
667	497062	0	22.0309	.
1830	3540973	0	0.21184	.
576	491038	0	70.349	.
49	1075	1	718.096	.
39	985	1	552.975	.
2342	7095520	1	4.1362	.
627	495040	0	8.57013	.
1454	1258368	1	7.21646	.
1455	1258369	1	6.8675	.
1456	1269440	1	2.47927	.
46	1034	0	26.1057	.
419	472225	0	0.601142	.
966	512287	1	68.5533	.
2	412	0	666.906	.
1499	1493179	0	5.88327	.
1415	1132718	0	4.13517	.
1498	1493150	1	10.6961	.
1416	1132747	1	11.9622	.
577	491149	0	0	.
1439	1203503	0	5.40286	.
1438	1203502	0	0.761456	.
660	496550	1	574.033	.
626	494965	0	626.299	.
570	490547	1	130.132	.
1090	517457	0	13.8483	.
33	867	0	126.085	.
1654	2334082	0	1.92974	.
1612	2125212	0	4.16648	.
1611	2125174	0	4.42894	.
1655	2334120	0	9.68605	.
683	498151	1	402.437	.
475	482313	0	37.6005	.
2518	7475852	1	33.6059	.
2517	7461060	0	88.4649	.
2519	7475853	0	34.9028	.
1162	519821	0	58.9575	.
811	505344	1	11.1423	.
1310	813296	1	1.37615	.
1988	5358702	1	2.83553	.
2006	5661786	1	2.33422	.
1989	5358703	1	1.10956	.
2004	5661760	1	2.12261	.
406	470114	1	26.3509	.
799	504785	0	20.9888	.
2369	7121709	0	15.9662	.
2368	7121708	0	21.8684	.
1041	515787	0	42.4902	.
1050	515972	1	20.8231	.
43	1021	1	817.399	.
1061	516361	1	501.932	.
1827	3513896	0	2.63201	.
1800	3270350	1	0.810104	.
1203	521013	1	7.86744	.
458	479748	0	7.89333	.
1448	1224031	0	0.704427	.
91	1648	0	62.9199	.
210	431475	1	368.482	.
220	433456	0	365.491	.
311	445553	0	0	.
2090	6372323	1	0.0271258	.
77	1451	1	206.357	.
486	483007	0	1.7897	.
100	41159	0	2.08524	.
893	509138	0	132.458	.
1196	520717	0	28.6954	.
1799	3270323	1	3.11102	.
1826	3513871	0	14.4035	.
494	483228	1	110.296	.
1017	514781	0	36.5906	.
2056	6201208	1	38.3322	.
1170	520059	0	43.694	.
1141	519209	1	6.0352	.
2497	7252868	0	16.2817	.
2500	7256301	0	18.8735	.
2499	7256194	0	25.7237	.
2498	7252975	0	26.4038	.
1057	516180	0	7.0321	.
54	1120	1	58.9527	.
989	513158	1	43.0319	.
224	434870	1	2.20703	.
920	510106	1	12.3823	.
175	365411	1	23.9626	.
206	427255	0	1.69289	.
874	508074	0	53.9813	.
695	498447	1	126.933	.
1150	519391	0	98.5406	.
923	510237	0	28.9582	.
1002	513952	0	103.813	.
642	496114	0	1.57133	.
512	484729	0	49.1269	.
771	503321	0	59.3594	.
1518	1621134	1	16.7931	.
455	479040	0	6.52285	.
72	1421	1	264.603	.
384	467688	1	48.2356	.
931	510546	0	2.1624	.
671	497193	0	76.0358	.
1042	515788	1	295.961	.
2502	7296404	1	17.1914	.
713	500051	0	2.29429	.
2501	7296296	1	24.176	.
2504	7296832	0	0.544075	.
427	474479	0	3.3945	.
99	1825	1	3.51189	.
2351	7110255	0	3.12728	.
1033	515435	1	6.41634	.
1063	516397	1	3.92256	.
1450	1238973	0	2.89345	.
998	513822	0	0	.
167	335442	0	0	.
646	496304	1	152.387	.
252	440869	1	172.056	.
1567	1915866	0	0.674532	.
1381	1035650	1	0.0385288	.
1568	1915872	1	1.35713	.
1380	1035632	0	1.41343	.
800	504805	1	17.064	.
868	507585	1	38.0463	.
1525	1658207	0	3.54746	.
1577	1958296	1	11.5743	.
1578	1958297	0	1.23234	.
1580	1958310	1	1.34112	.
1524	1658206	0	4.60661	.
1579	1958300	0	8.87934	.
1526	1658210	1	0.145333	.
500	483660	1	1.52494	.
65	1355	0	20.0986	.
1637	2223998	1	0.506279	.
1944	4651105	0	6.08167	.
999	513830	0	24.3702	.
951	511515	0	25.9201	.
915	509899	1	137.155	.
1087	517420	0	31.7724	.
559	488311	1	28.3819	.
1985	5324414	1	8.72693	.
1502	1518143	0	0.327573	.
1469	1336591	0	9.49673	.
1503	1518152	0	9.9351	.
1646	2263097	0	0	.
2379	7135063	0	3.31073	.
2378	7135058	0	3.30905	.
6	438	0	614.753	.
481	482872	0	3.59228	.
193	376065	0	8.66466	.
2325	7059299	0	5.96944	.
2328	7060612	1	28.114	.
2324	7059239	1	16.4084	.
2323	7059231	1	1.60704	.
2329	7060681	0	21.8509	.
2327	7060552	1	15.7257	.
2326	7059369	1	2.18805	.
563	488700	0	27.5371	.
309	445195	0	2.5777	.
234	438652	1	4.50134	.
909	509764	1	88.2036	.
2495	7237627	0	33.862	.
2492	7237456	0	30.5667	.
2491	7237315	0	18.7319	.
2496	7237768	0	24.4633	.
862	507384	1	6.01474	.
230	438041	0	8.84441	.
462	481229	0	2.73613	.
2162	6626362	0	5.10651	.
2174	6659928	0	3.37372	.
2161	6626285	0	0.23681	.
2175	6660008	1	0.58744	.
2166	6641441	1	153.198	.
2167	6641495	1	197.534	.
1035	515510	1	182.827	.
1205	521129	1	116.399	.
2177	6662807	1	26.9455	.
2180	6662970	0	16.1127	.
2176	6662806	0	4.97775	.
2179	6662813	1	4.80045	.
1389	1058436	1	21.2962	.
1429	1172412	1	19.37	.
537	486576	0	6.18551	.
62	1304	1	8.07425	.
2362	7121342	0	49.6317	.
117	279038	0	87.5534	.
254	441083	1	27.748	.
2376	7130750	0	56.8811	.
150	294434	1	40.5014	.
530	486291	1	28.5766	.
2377	7130752	0	0	.
1091	517547	1	9.65823	.
908	509678	0	17.6117	.
434	475423	0	41.8635	.
899	509470	0	119.31	.
790	504216	1	17.4835	.
1135	518859	0	94.9173	.
2192	6699981	1	21.7294	.
2191	6699980	1	26.4842	.
2194	6699983	1	29.0801	.
2193	6699982	1	25.7327	.
588	491898	1	18.4554	.
239	439046	0	11.1007	.
97	1786	1	89.3502	.
876	508186	1	19.9388	.
2422	7169128	1	28.4706	.
1375	1013029	0	13.8827	.
1369	1009011	1	10.9922	.
825	506072	1	113.201	.
527	486203	1	172.35	.
1204	521025	1	147.536	.
2019	5757758	0	11.5068	.
1973	5143408	0	10.0016	.
2017	5757756	1	21.6582	.
1974	5143409	1	21.5942	.
1977	5143425	0	0.259075	.
2016	5757755	1	22.3365	.
1978	5143428	0	28.5135	.
2021	5757777	1	1.57086	.
828	506369	0	0	.
1821	3499465	0	1.84817	.
818	505743	0	0	.
1909	4382955	1	3.74533	.
61	1300	0	0	.
2205	6727646	0	1.01409	.
2206	6727647	0	11.2501	.
2196	6702742	0	2.72463	.
28	829	0	132.657	.
1120	518505	0	560.846	.
22	771	0	898.163	.
1216	521413	0	33.9556	.
1730	2713656	0	6.02633	.
1720	2684128	0	4.88777	.
101	81911	1	38.7864	.
354	454554	0	56.9274	.
457	479745	0	13.1617	.
2103	6444763	1	1.99614	.
2105	6444765	0	4.67501	.
2104	6444764	0	8.65062	.
831	506446	0	70.4617	.
443	476139	0	19.8592	.
2426	7174881	1	4.03499	.
2425	7173118	1	7.84578	.
2424	7173077	1	2.80133	.
1351	948382	0	0.993312	.
2359	7120683	1	1.44997	.
2358	7120682	1	2.80889	.
1652	2317628	0	3.32057	.
1616	2132360	0	1.02115	.
1615	2132354	0	0.558973	.
1653	2317629	0	0.818733	.
1307	790397	0	5.7087	.
796	504676	0	2.03706	.
1234	522126	0	59.2281	.
759	503101	0	42.143	.
2453	7204095	1	27.8253	.
981	512745	1	201.563	.
407	470156	0	28.531	.
1368	1009010	0	22.6408	.
1370	1009018	0	1.40862	.
1376	1013036	0	9.45884	.
205	426682	1	40.6445	.
777	503450	1	281.676	.
1849	3789650	0	0.690234	.
673	497353	0	228.756	.
848	507007	1	381.637	.
840	506775	1	121.436	.
1569	1915884	1	0.00636875	.
1137	519105	0	4.00104	.
1992	5407935	1	0.00691306	.
2310	7048477	0	5.66802	.
2312	7048743	0	2.52337	.
2309	7048475	0	4.27488	.
1222	521679	1	12.2475	.
477	482804	1	159.439	.
355	455133	1	67.9472	.
872	507872	0	24.406	.
1545	1786361	0	6.27017	.
1597	2048630	0	6.79712	.
1599	2048632	1	5.20683	.
1600	2048633	1	4.60069	.
1546	1786363	0	10.246	.
1544	1786360	0	6.96299	.
1598	2048631	1	2.37314	.
1847	3766947	0	7.25524	.
1835	3599704	0	46.7201	.
145	293271	0	6.7669	.
1836	3599708	0	13.4407	.
1846	3766946	1	1.01334	.
801	504978	1	18.7632	.
493	483223	0	67.0534	.
86	1598	1	224.126	.
805	505115	1	69.0188	.
2293	7016588	0	15.1023	.
2292	7016587	0	5.978	.
2291	7016586	0	2.41712	.
786	504100	1	40.7422	.
1444	1212657	0	75.7787	.
1443	1212656	0	42.0825	.
2236	6842797	0	32.5057	.
2235	6842796	0	51.5472	.
833	506628	1	35.6791	.
812	505359	1	29.7969	.
665	496826	0	0.297793	.
360	461999	0	4.27784	.
1932	4531014	0	1.00483	.
2007	5661789	1	0.146413	.
470	481771	0	15.7079	.
1152	519434	0	64.7995	.
1834	3599703	1	31.725	.
1845	3766945	0	3.56824	.
1844	3766944	0	6.93616	.
838	506733	0	140.37	.
916	509913	1	124.064	.
2025	5804465	0	0.952516	.
1959	4943652	0	8.79375	.
1960	4943653	1	12.1585	.
2024	5804464	1	2.9861	.
1451	1242165	0	0.933938	.
283	442383	1	46.1898	.
319	446103	0	20.9204	.
2117	6457870	1	8.59354	.
2114	6455811	1	9.01226	.
2115	6455816	1	19.8434	.
2116	6457865	1	22.0129	.
2456	7204235	1	70.7066	.
