# ContigOrdering file.  This file represents a ContigOrdering object, which describes an ordering of contigs within a Proximo cluster.
# See ContigOrdering.h for more documentation.
#
# Important numbers:
#	N_contigs	993	(Number of contigs in the input cluster)
#	N_contigs_used	993	(Number of contigs ordered by this ordering)
#	has_Q_scores	1	(Boolean: has orientation quality scores?)
#	has_gaps	0	(Boolean: have gap sizes between contigs been estimated?)
#
# Columns:
#contig_ID(local)	contig_name	contig_rc	orientation_Q_score	gap_size_after_contig
569	1388608	1	130.474	.
567	1388545	1	70.7464	.
566	1388544	0	64.8618	.
585	1600792	1	40.5874	.
586	1600798	1	35.8939	.
568	1388607	0	67.5115	.
897	6836799	1	0.149364	.
382	512604	1	38.2027	.
125	446272	0	123.003	.
20	1298	0	1418.98	.
756	4707299	1	19.4292	.
761	4811060	1	13.9626	.
757	4707328	0	21.5478	.
334	507792	0	16.508	.
755	4555952	0	43.3507	.
662	3035214	1	31.7762	.
678	3394124	0	3.3006	.
679	3394153	0	1.97576	.
458	519581	1	130.613	.
267	501592	0	31.3664	.
151	471276	0	57.4939	.
273	502271	0	37.3792	.
52	335320	0	11.3464	.
42	291704	0	0	.
383	512664	1	28.8219	.
470	520463	0	32.015	.
233	495989	1	33.1091	.
737	4079185	0	6.13333	.
672	3279096	1	2.10636	.
738	4079250	1	3.47305	.
671	3279031	1	3.65995	.
610	1944861	0	2.93249	.
605	1909780	0	1.99143	.
609	1944860	0	0.0557003	.
606	1909782	0	5.27514	.
611	1944949	1	4.89187	.
621	2309635	0	0.0655217	.
439	518215	0	38.0181	.
354	509465	1	39.4384	.
515	692521	1	12.4129	.
510	679154	0	0.345133	.
509	679109	1	0.571913	.
681	3446495	0	0	.
867	6564546	0	1.65098	.
858	6537048	1	7.35861	.
868	6564601	1	5.65419	.
27	1487	1	54.0017	.
851	6502893	0	25.8971	.
832	6467892	0	22.5484	.
850	6502882	1	66.942	.
833	6467903	1	49.5135	.
368	510844	0	277.85	.
344	508831	1	315.704	.
292	504305	1	42.7544	.
461	519638	0	3591.13	.
459	519596	1	3647.99	.
176	481965	0	20.0183	.
220	493402	0	68.6836	.
395	513765	0	63.1785	.
191	486362	0	0	.
711	3804798	0	0.438082	.
691	3595014	0	0.692593	.
968	7169385	0	1.12584	.
78	431236	0	0.132173	.
967	7165727	1	0.40519	.
287	503654	1	0.922969	.
215	492452	0	2.79021	.
712	3804799	0	2.45466	.
690	3594981	0	3.95737	.
713	3804833	0	6.949	.
692	3595015	1	3.60259	.
689	3594980	0	0	.
801	6305129	1	26.9748	.
800	6305128	0	24.5051	.
798	6305126	0	26.0512	.
799	6305127	1	49.5865	.
353	509445	0	14.3037	.
332	507666	1	37.765	.
308	505780	0	4.8185	.
596	1688473	1	1.40614	.
595	1688472	1	9.47311	.
614	2011061	1	7.67892	.
414	515952	0	52.3395	.
296	504651	0	25.1825	.
146	465398	0	14.5407	.
107	441877	1	1.89508	.
366	510531	1	0.497684	.
521	739493	1	9.20048	.
520	739492	0	11.9433	.
331	507527	0	57.5124	.
202	490739	1	20.7984	.
903	6921677	0	3.32832	.
904	6921679	1	9.18222	.
902	6921676	1	11.3225	.
758	4730272	0	0.660097	.
351	509168	1	2.08991	.
759	4730274	0	4.68122	.
849	6496551	0	14.1712	.
848	6496550	0	13.6128	.
847	6496549	0	2.50458	.
846	6496548	0	7.96361	.
237	497205	0	2.23399	.
49	301681	0	98.1682	.
310	506008	1	235.339	.
96	439337	0	130.415	.
128	446314	1	92.5094	.
855	6509813	1	17.7473	.
837	6474836	1	13.281	.
854	6509812	0	46.8097	.
838	6474837	0	49.7955	.
187	484670	1	4.64509	.
181	483663	1	20.3576	.
197	488478	1	14.5912	.
684	3456528	1	22.6446	.
754	4421510	1	1.11904	.
683	3456482	1	0.00929222	.
163	477982	0	16.4905	.
160	475292	0	64.4341	.
413	515759	0	166.87	.
856	6516097	0	62.3059	.
844	6484831	1	4.11844	.
857	6516102	0	9.34347	.
843	6484677	0	2.62359	.
782	5589613	0	0	.
5	644	0	62.6937	.
194	487492	0	2.7239	.
409	515143	1	7.16624	.
144	464114	1	55.2564	.
324	507324	0	9.90688	.
506	641708	1	7.53335	.
505	641689	1	7.69823	.
309	505953	0	0.62855	.
88	437544	1	6.79237	.
139	462202	1	6.19283	.
364	510362	1	37.264	.
772	5358706	1	0.40399	.
706	3777872	0	24.4391	.
170	480462	1	2.43749	.
705	3777870	1	61.1372	.
708	3777883	1	5.64585	.
241	497702	1	27.3137	.
460	519612	1	101.516	.
707	3777881	0	17.6129	.
206	491230	0	46.7939	.
165	478565	0	10.5837	.
74	378353	1	0.45321	.
226	494439	0	6.35115	.
386	512921	1	31.652	.
303	505438	1	69.9767	.
960	7153248	1	4.63354	.
961	7153249	1	2.16577	.
222	493449	1	88.5599	.
10	895	0	143.81	.
434	517690	0	23.3257	.
542	999555	1	2.18389	.
543	999556	1	6.49314	.
251	498844	0	33.6747	.
330	507503	1	107.164	.
340	508565	0	40.9632	.
497	530750	0	16.7804	.
498	530751	0	12.8614	.
518	694783	0	13.6021	.
592	1627243	0	5.72946	.
591	1627222	0	1.70275	.
517	694762	0	13.2726	.
135	451816	0	95.8314	.
70	377415	1	277.515	.
86	435212	0	3.01331	.
29	1802	1	490.796	.
469	520326	0	142.078	.
28	1738	1	96.5486	.
31	239951	0	243.541	.
405	514715	0	49.7798	.
33	273724	1	15.6579	.
245	498337	0	57.8873	.
545	1022869	0	0	.
939	7085119	1	0.882402	.
193	486740	1	40.8801	.
352	509350	0	43.125	.
19	1292	1	97.0375	.
123	445853	1	0.955202	.
396	513778	0	76.1718	.
927	7049778	0	3.94077	.
299	504929	0	0	.
400	514202	1	70.7129	.
37	283528	0	39.7428	.
339	508386	1	39.4649	.
946	7117667	0	8.81235	.
877	6630358	0	1.77793	.
878	6630359	1	0.511487	.
293	504329	1	37.6079	.
373	511615	1	4.70679	.
451	519166	0	13.9154	.
399	514069	0	116.514	.
643	2684158	0	4.88305	.
644	2713664	1	2.34972	.
642	2684136	0	2.59907	.
316	506501	0	0	.
966	7164732	0	8.20822	.
61	366173	0	0.85614	.
277	502823	1	80.0033	.
442	518545	0	175.734	.
636	2461370	0	2.27151	.
623	2351930	0	6.09232	.
624	2351982	0	5.3934	.
635	2461318	0	40.6483	.
261	500424	0	35.6482	.
357	509769	0	2.48349	.
507	675932	0	3.90373	.
156	472248	1	3.30281	.
508	675933	0	10.1557	.
936	7077210	1	25.9345	.
138	462103	1	8.09351	.
937	7077211	1	77.9773	.
77	427517	0	0	.
189	486019	1	74.884	.
16	1200	1	266.568	.
423	516851	0	15.5066	.
159	474912	0	63.901	.
240	497538	1	257.592	.
940	7095521	0	3.44737	.
632	2438874	0	4.80944	.
188	485618	1	20.8775	.
673	3332938	0	0.206769	.
978	7204200	0	0	.
860	6544431	1	16.0886	.
863	6548945	1	20.8077	.
859	6544429	0	39.949	.
864	6548947	0	35.0199	.
131	446673	1	32.6532	.
56	335550	1	34.3506	.
979	7204201	1	45.3395	.
980	7204202	0	60.1186	.
981	7204233	1	33.9954	.
370	511124	0	0	.
111	442609	0	33.8303	.
127	446286	1	125.054	.
387	512961	0	36.8593	.
918	7016312	1	0.126959	.
917	7016302	0	1.71644	.
196	488405	1	9.99109	.
198	489811	1	17.1133	.
321	507008	0	197.965	.
724	4005477	0	9.31609	.
733	4074475	1	1.75264	.
723	4005463	1	0.128693	.
734	4074489	1	1.1717	.
448	518949	0	19.8346	.
47	294785	0	0.925119	.
604	1904159	1	14.7005	.
603	1904122	1	30.9448	.
487	521446	1	121.808	.
219	493260	1	148.867	.
230	495771	1	66.9386	.
282	503206	1	27.8054	.
532	930911	0	1.1027	.
544	1022746	1	0.999169	.
531	930839	1	0.385186	.
717	3914710	1	0.691759	.
53	335422	1	4.99835	.
388	512981	1	336.207	.
437	518134	1	301.619	.
411	515353	1	3.5074	.
82	431743	1	24.1376	.
550	1209011	0	14.4108	.
552	1209013	0	21.4583	.
551	1209012	1	15.0034	.
549	1209010	1	6.04692	.
416	516217	1	48.1339	.
407	515062	0	135.184	.
60	365881	0	54.4338	.
239	497397	0	84.1816	.
313	506341	0	41.1949	.
410	515237	1	10.4318	.
393	513578	0	66.7757	.
134	449140	1	9.05544	.
958	7151985	0	12.6184	.
959	7152231	0	4.4429	.
805	6319381	1	78.4044	.
807	6319587	0	56.5233	.
806	6319520	0	22.645	.
804	6319313	1	44.7683	.
179	483021	0	0.450533	.
272	502265	1	1.29857	.
928	7049796	0	267.469	.
929	7049798	0	241.951	.
329	507495	0	0.359614	.
164	478024	1	0.0257525	.
511	681896	1	1.70026	.
204	491165	1	29.963	.
301	504994	1	276.834	.
87	435420	1	102.507	.
457	519578	0	186.769	.
285	503466	0	0	.
495	524488	0	0	.
389	512985	0	60.0571	.
349	509070	0	158.146	.
496	524490	1	22.0478	.
112	443439	1	80.0261	.
58	363859	0	65.8231	.
476	520613	1	91.5514	.
333	507766	1	61.6276	.
335	507809	0	61.0909	.
516	692566	0	9.1091	.
494	522123	1	33.2853	.
920	7016538	1	2.08678	.
919	7016408	0	2.62368	.
753	4421464	0	0	.
736	4076094	1	0.312499	.
719	3926005	0	1.2005	.
735	4076093	0	9.54917	.
718	3926004	1	32.5572	.
298	504760	0	44.3655	.
43	294258	1	85.8017	.
372	511441	0	44.1427	.
45	294520	1	10.7734	.
105	441616	1	8.80379	.
346	508874	1	28.571	.
875	6592212	1	63.6617	.
870	6566511	1	61.1102	.
869	6566510	1	50.4238	.
876	6592213	1	59.9082	.
661	2991638	1	4.29884	.
446	518906	1	8.67813	.
252	498944	0	13.2336	.
954	7145085	0	32.9924	.
700	3692357	0	15.6464	.
699	3692356	0	53.0814	.
0	4	0	24.345	.
926	7024835	0	7.01183	.
925	7024834	0	5.93277	.
924	7024833	0	13.1388	.
923	7024832	0	27.1626	.
486	521149	0	52.5247	.
217	492911	0	90.3663	.
30	130467	0	5.17194	.
32	269650	0	0	.
578	1478570	1	2.98949	.
579	1478576	0	1.85601	.
218	493205	1	123.176	.
63	366759	1	134.628	.
583	1593438	1	8.69295	.
630	2436680	1	3.23147	.
582	1593436	1	2.27417	.
631	2436713	1	2.47456	.
69	376966	0	0	.
85	432856	0	0	.
95	439182	0	0	.
100	440817	0	0	.
295	504593	1	89.5092	.
289	503702	0	269.512	.
271	502184	0	187.03	.
103	441411	1	2.55421	.
743	4227453	0	0.206508	.
420	516484	0	29.1214	.
114	443700	1	7.67078	.
602	1904117	1	20.9883	.
601	1904116	1	3.00409	.
436	518101	0	36.7654	.
115	443851	0	7.67769	.
118	444206	0	52.3383	.
126	446282	0	19.1843	.
119	444916	0	5.09445	.
304	505485	1	15.3338	.
132	447408	1	5.67561	.
612	1946549	0	1.83346	.
594	1634137	0	10.345	.
593	1634078	0	7.63082	.
613	1946607	1	2.26507	.
243	498110	1	2.66704	.
890	6680783	1	0.780068	.
893	6722415	1	5.77163	.
889	6680782	1	7.65417	.
140	462841	1	9.89507	.
422	516812	1	14.4902	.
777	5501940	1	0.744547	.
685	3513736	1	24.3819	.
600	1895117	1	14.8978	.
686	3513743	0	42.2559	.
599	1895110	0	57.3537	.
485	521083	0	43.7929	.
180	483385	1	70.9734	.
982	7218306	1	29.41	.
985	7218309	1	26.4076	.
360	510052	1	7.66621	.
192	486391	1	3.29745	.
213	492145	0	0	.
229	495598	0	0	.
325	507341	0	213.545	.
253	499186	1	28.203	.
401	514494	1	19.549	.
746	4292585	0	0.865811	.
745	4292562	1	2.74233	.
664	3127573	1	2.77151	.
259	500350	0	15.2618	.
257	499738	1	7.08245	.
965	7164297	1	3.08208	.
964	7164296	0	15.8571	.
263	500759	0	14.7017	.
269	501887	1	34.1799	.
264	500801	1	31.6382	.
